SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,82,82erro
AFR220      ,1828.598389,740.195923,5326.777344,507.670807,31363.953125,758.647827,79630.109375,1668.389038,228.047806,37.248482,4183.896973,88.590218,8345.416016,143.653702,11388.223633,152.722595,14631.611328,186.942978,2012.24939,53.196541,13.953699,5.79673,35.871819,7.325485,291.584991,7.637958,15992.645508,265.872528,18.747597,6.962288,0,0,239.084106,18.346214,75.982742,7.922114,50.138004,8.513034,126.332352,9.076647,64.101151,9.265785,165.83609,17.935513
AFR221      ,605.546875,1194.010864,13807.370117,869.777344,90793.9375,2151.174316,220105.5625,4568.123535,447.861847,63.480488,11889.938477,230.598541,9286.717773,163.999313,25761.980469,341.484528,28237.501953,358.223114,5706.915039,149.367722,53.299343,10.473092,94.546898,9.74874,803.65387,17.932537,47030.257813,778.999939,23.535852,11.447472,112.642342,17.318176,506.031799,21.595888,387.086243,14.462421,130.801529,14.300661,238.78476,15.056198,218.17305,15.731997,314.278748,29.655186
AFR222      ,1569.559448,399.968567,859.603088,404.351685,403.573151,53.205917,81.018356,65.440857,12.002516,21.735552,39.710178,19.049688,28.285748,14.290201,54.973671,9.906617,19.987518,10.705837,0,0,0,0,22.193529,7.558763,0,0,41.01807,8.306346,0,0,10.547279,14.585652,4.159022,18.391823,0,0,0,0,0,0,0,0,,
AFR223      ,3247.293457,861.524414,11119.573242,686.409302,72066.125,1695.008911,172200.625,3571.407227,384.94989,45.795269,10553.90918,200.950592,2275.921631,50.28854,19062.765625,252.598694,16888.921875,215.193634,4260.187012,111.46521,66.174881,7.775062,82.715149,8.219713,598.60437,13.302352,34671.277344,574.497192,18.617575,8.413106,70.10537,15.065552,282.70343,19.048208,96.507996,9.550218,98.580299,10.358372,169.835739,10.958238,149.509705,11.403725,167.588409,21.438898
AFR224      ,1265.278687,644.819275,467.280487,397.246246,1895.56543,141.159424,3374.433838,114.954689,13.93434,22.685442,632.860718,27.415617,136.245636,15.543497,640.691467,15.718143,1225.916504,22.405008,110.108727,5.96432,4.984867,4.95496,26.133713,7.350783,24.20421,4.670779,790.363647,17.364922,48.009258,7.6924,0,0,20.304075,18.133945,30.720821,8.887488,14.492805,9.504094,31.060101,9.841434,11.880944,10.29372,50.410797,19.678076
AFR225      ,933.341736,604.957581,574.030273,389.420898,1801.233765,135.659424,3614.167236,117.656212,17.841579,21.088383,779.875122,28.634987,80.656387,14.063255,732.531982,16.510141,853.181824,18.100576,105.448097,5.672672,3.018681,4.65157,21.391962,7.17414,22.52125,4.381657,733.350037,16.421452,39.150494,7.205868,0,0,29.191723,17.947592,27.198616,8.309793,11.852558,9.00619,28.416498,9.263936,5.723317,9.71629,54.172478,18.436769
AFR226      ,394.18042,555.065979,426.526825,375.479401,1293.529907,126.500092,2147.575928,88.976486,11.341904,19.120495,473.776489,22.716505,50.357735,12.476066,392.306,12.339114,504.396423,14.175642,61.318035,4.662361,0,0,29.517435,6.97884,11.810218,3.958167,445.658356,12.37944,29.206871,6.5563,0,0,10.683316,17.692024,17.687746,7.603335,15.433269,8.058235,18.94157,8.458573,9.342995,8.870653,40.270138,16.842619
AFR227      ,2147.212402,935.280334,12140.504883,730.820618,77612.945313,1830.037964,190022.703125,3939.786133,539.126282,49.899204,12643.787109,238.715042,3478.244629,69.264885,21284.078125,281.603485,20382.701172,258.901733,4682.636719,122.419662,65.304565,8.048964,81.932396,8.270395,690.097168,14.942039,38905.160156,644.460388,22.464958,8.415463,112.441025,15.220454,1085.145508,24.606779,562.230713,12.924409,109.152039,10.410995,199.256104,11.027541,158.891037,11.422353,315.280914,22.257874
AFR228      ,881.552551,891.111633,9318.916016,648.862061,71303.539063,1686.479126,168888.984375,3504.398438,412.016693,48.416325,11053.595703,210.424088,6521.549316,116.118507,22358.601563,295.516449,21779.96875,276.231018,4520.46875,118.209686,58.995441,7.870177,76.463249,8.210606,610.849915,13.512572,35886.800781,594.581604,22.779024,8.350732,88.959976,15.087959,536.480408,20.287895,433.079926,11.716029,94.681587,10.362052,184.867493,10.968774,151.830536,11.403684,278.94104,22.053524
AFR229      ,0,0,11804.989258,742.176575,78950.148438,1858.262451,189126.890625,3922.675049,463.745239,52.55154,12288.839844,233.459,6557.646973,117.693771,24969.035156,329.843719,23371.431641,296.399414,4993.674316,130.561676,76.219963,8.601024,99.423668,8.610645,686.04126,15.05767,39604.140625,656.066284,22.766922,9.032659,125.96386,15.677977,582.369263,20.857651,509.192627,12.999707,119.780907,11.254776,221.945419,11.950193,162.058365,12.263508,329.4841,23.876095
AFR230      ,3771.458496,899.76178,1453.5177,486.394531,14529.178711,396.954102,34387.03125,740.450317,246.929459,40.471676,8971.490234,173.35907,9184.69043,158.285278,23576.587891,311.328918,9150.800781,119.386032,1105.392334,29.996094,28.924536,6.146882,46.436047,7.823915,162.446609,6.456149,8813.016602,147.451248,43.011391,8.684774,45.242607,15.216906,507.731232,20.299311,321.128937,11.365021,65.205559,11.000365,86.739159,11.273721,54.328819,11.731314,274.870514,23.208887
AFR231      ,3276.711914,810.962036,1810.152344,450.904602,15206.194336,415.937622,36000.683594,772.483704,262.109009,36.370312,10474.685547,199.544983,3346.960205,67.006866,11930.714844,159.857773,7237.293457,95.593216,1055.490479,28.59086,32.34301,5.515685,42.284325,7.371873,184.732681,6.133862,9831.120117,164.162125,39.466675,7.354542,487.06073,17.252737,1071.044556,24.205633,684.234802,13.691369,44.296219,9.322262,67.20565,9.422982,38.946476,9.771714,1160.120605,32.133133
AFR232      ,1540.160889,1673.21167,19871.583984,1187.92688,131669.84375,3126.23999,337745.40625,7002.875,290.734314,86.427376,11938.488281,240.347122,18135.101563,310.526733,28100.771484,374.551392,49764.105469,628.495361,9463.299805,247.307465,116.879341,15.414772,162.402512,12.710933,1312.633545,28.495136,79804.46875,1321.003052,16.032253,15.884449,141.752563,20.947887,471.080719,24.068254,142.861359,18.015032,217.127579,19.628822,459.598358,21.541525,363.632355,22.24457,270.304993,40.531651
AFR233      ,2309.552002,1421.422485,13931.339844,923.457581,100205.9375,2379.461426,250812.25,5204.664063,590.235779,74.741478,10239.241211,205.039459,20239.007813,340.570129,24359.84375,324.227631,45209.121094,570.254028,7178.291016,187.702881,109.838516,12.291105,130.449554,10.783319,989.980347,21.78282,60559.234375,1002.709473,26.824621,13.041209,124.392563,18.567366,575.792358,22.916517,307.780518,15.55825,146.015305,16.077164,365.004181,17.625423,246.864166,17.878101,303.934052,33.589062
AFR234      ,1036.194458,1637.874146,18601.169922,1138.572144,133407.125,3166.787598,328730.46875,6815.419434,841.065613,91.739822,13409.77832,266.151947,27884.859375,466.470551,32042.558594,425.686584,66087.1875,831.769287,10453.335938,272.944763,133.768906,15.293861,178.799057,12.312546,1372.45874,29.252157,84572.789063,1399.774414,42.034805,14.41446,200.805389,20.02162,956.298035,26.280514,512.180542,18.424528,186.887451,17.644426,484.741119,20.255798,427.841583,20.899605,420.44281,37.822407
AFR235      ,636.91687,1443.619263,18200.416016,1063.057251,120471.601563,2858.605469,315705.375,6539.872559,554.555725,78.52504,12776.166016,250.502121,24165.386719,404.219971,27020.482422,359.162384,52518.925781,661.585388,8764.922852,228.903061,112.91539,13.066195,153.35968,11.009852,1238.657349,26.206781,74648.585938,1235.585938,43.75053,12.040042,151.46904,17.998363,750.344788,23.551521,513.905701,16.060343,187.04451,14.956178,428.996887,17.052277,332.734314,17.302095,399.352234,32.060684
AFR236      ,17261.949219,1400.598755,4306.874023,570.81604,29166.673828,708.992554,66702.375,1403.692871,687.711731,52.987957,11199.088867,215.215408,47488.269531,775.048889,25583.755859,337.475159,24852.441406,314.567963,2339.620117,61.727604,33.421112,6.590279,60.87542,7.782794,347.258789,8.865145,18547.441406,308.100037,18.747597,8.002998,65.624191,14.91629,748.725647,21.664753,406.678864,11.262946,80.771194,10.057765,197.105988,10.829457,104.387718,10.848147,302.780182,21.575069
AFR237      ,2162.636475,857.487183,3034.035645,504.94519,21248.634766,536.080566,47037.046875,999.876831,271.191986,38.965054,7548.618164,147.642166,3042.958008,61.062153,11548.149414,154.979248,8337.224609,109.111099,1468.236572,39.324078,37.271473,6.628024,38.069649,7.982569,202.871048,7.147841,12020.527344,200.378433,53.49017,9.060118,30.331656,15.379169,233.901138,19.194162,153.981003,10.723711,52.093319,11.329782,85.274979,11.661247,56.088509,12.191363,123.181374,23.142151
AFR238      ,537.091675,652.744141,483.58194,397.287506,848.403564,128.060944,1081.703369,76.336464,2.268381,21.387638,279.317505,22.048967,11.750137,13.569938,461.068542,13.801682,440.160919,14.07839,45.416458,4.951463,4.092514,4.770076,36.698162,7.3245,15.178149,4.52237,370.768555,11.887218,45.872623,7.559665,0,0,27.703247,18.085501,41.090992,8.680268,15.746757,9.263581,26.146494,9.71013,7.725402,10.208629,46.461792,19.332666
AFR239      ,1793.632446,818.638428,891.118042,445.847534,722.605042,141.035767,908.513489,82.947823,34.025715,26.580788,178.714127,24.949381,5.455421,16.786142,471.764923,15.034138,298.961609,13.732903,31.415312,6.066558,9.200463,6.125767,36.6465,8.064541,18.433817,5.713936,257.55368,11.764425,76.528687,9.663304,0,0,19.018858,19.007181,52.933342,11.197474,22.137094,11.821703,32.536728,12.410954,12.438734,12.970793,81.027802,24.731924
AFR240      ,1190.015747,556.327271,786.170044,374.198364,3638.753662,159.527359,8979.921875,219.101974,11.35373,20.43792,549.801758,24.213419,309.74295,16.061338,1148.061279,20.952234,1181.779663,21.337408,190.513184,6.981163,10.288158,4.255084,27.545904,6.962877,32.635582,4.049251,1577.920532,28.928703,30.446249,6.471776,0,0,31.7097,17.675568,22.495747,7.462352,13.083678,8.065506,28.34004,8.322324,15.634426,8.743586,39.921696,16.518578
AFR241      ,256.28363,632.614075,1086.735352,399.522827,2631.798096,151.516602,6110.019043,166.526901,3.564599,21.711756,285.451874,21.67676,212.201889,16.037018,727.179565,16.572826,704.716248,16.679176,131.284973,6.311207,3.723264,4.954578,20.192825,7.309417,20.162689,4.641366,1059.098877,21.289255,42.379692,7.647082,4.19338,14.491962,19.294262,18.11783,52.586945,8.801104,17.868834,9.385135,32.307598,9.842599,20.164137,10.298384,59.38139,19.592604
AFR242      ,489.941162,594.542725,1369.554321,401.23645,5051.661133,188.40773,12278.03125,286.805817,0.324392,22.058678,527.695007,24.997961,479.597443,19.139524,1208.329468,21.858938,1510.198975,25.195618,276.393585,9.092003,5.91415,4.683323,24.391361,7.163858,43.199444,4.482278,2076.7854,36.971878,28.958345,7.045294,0,0,47.166748,17.926886,45.576645,8.218635,21.049755,8.866004,35.068249,9.143383,13.065914,9.551401,59.29689,18.103443
AFR243      ,1403.059082,663.345215,1135.639771,405.375122,4098.403809,176.304703,10760.571289,258.166168,21.063536,23.33555,500.972076,25.178881,351.385071,18.116589,1064.956421,20.43619,1305.080811,23.097898,242.091827,8.560652,3.384786,5.016031,34.967556,7.399798,41.425571,4.825597,1800.496094,32.692688,45.779724,7.76298,0,0,59.172665,18.207102,48.430222,9.033508,13.697026,9.527884,30.932806,10.019281,21.000822,10.494071,43.48785,19.81636
AFR244      ,584.836426,623.112976,1241.598999,400.318024,5649.19043,201.07869,13949.47168,322.457214,52.172764,23.67795,638.994995,27.090549,443.847443,19.155712,1734.932739,28.509109,1691.862183,27.557274,310.584961,9.915073,14.154559,4.807428,36.026581,7.276262,49.733139,4.568396,2530.552002,44.289688,34.204739,7.155041,0,0,20.157194,17.923382,32.929085,8.26228,28.575663,8.958807,35.464527,9.210554,22.283741,9.575496,50.167034,18.217613
AFR245      ,86.29834,574.456604,688.259399,387.06424,3227.064697,156.063629,6523.066406,171.38678,30.492878,21.742458,525.238708,24.981255,946.172302,25.97114,2342.029297,36.05933,1001.137207,19.789074,167.528915,6.660405,3.449921,4.466875,28.03718,7.080363,27.421082,4.213408,1405.678589,26.299051,34.147415,6.828615,0,0,37.113232,17.824612,53.768734,7.970148,16.559784,8.573894,31.016033,8.782956,10.664912,9.187465,37.774319,17.442381
AFR246      ,2302.215576,723.789001,1557.216431,428.196442,2737.721436,156.592484,5222.788086,151.690704,15.570831,24.980062,369.263733,25.443262,549.891663,21.903671,1460.262817,25.815521,801.739746,18.131966,143.884644,6.949894,2.587441,5.513923,46.085281,7.792395,35.310265,5.258116,1088.947021,22.038061,63.068558,8.650515,0,0,30.772348,18.542446,35.759136,9.982653,27.567453,10.799933,44.166626,11.340593,8.403504,11.698994,68.130424,22.060392
AFR247      ,1382.246704,761.015625,1385.872803,442.213837,2731.726074,162.260773,5852.855957,167.9328,6.487846,25.951694,407.541046,26.810463,137.087845,17.504,793.029602,18.216604,794.475952,18.373306,219.63176,8.573161,6.776631,5.915488,42.180893,7.973907,30.94986,5.583161,1141.809082,23.046312,66.509338,9.192569,0,0,32.720558,18.795568,54.332214,10.69171,23.053345,11.544969,38.661724,11.869098,2.903537,12.423908,78.135246,23.584789
AFR248      ,1875.579956,637.21106,782.090515,390.12204,751.26532,124.864319,819.878784,71.014641,2.595139,20.436779,254.431686,21.373156,214.803635,15.788659,819.03363,17.903152,278.448029,12.587207,34.903477,4.822385,0,0,25.632494,7.211928,14.182544,4.41371,234.484955,10.278061,48.58009,7.423707,0,0,37.977066,18.029022,39.161671,8.557658,16.390806,9.056373,21.484402,9.487717,9.045633,9.968432,49.145657,18.917353
AFR249      ,1144.114014,769.86615,708.65741,430.202271,868.060181,137.609024,1079.352539,82.36615,25.626993,25.30756,280.222839,24.873211,170.974731,17.443268,787.369934,18.290777,377.997925,14.18371,48.841572,5.770407,5.205685,5.637753,44.016731,7.804455,22.970776,5.322596,269.065491,11.362268,56.075405,8.860458,0,0,50.364754,18.593538,39.291702,10.071986,6.976353,10.935853,23.548738,11.47555,10.190296,11.755337,58.516033,22.778227
AFR250      ,1889.799438,591.211731,276.218689,372.710083,710.604187,120.294128,1099.133057,72.134346,2.595139,18.814821,299.87326,20.573139,97.87989,13.118163,823.087219,17.493687,294.345062,12.440349,46.822685,4.477448,3.573133,4.220514,30.622869,7.026708,15.126548,3.966408,346.336121,11.192732,33.050079,6.567674,0,0,51.98214,17.755415,24.511261,7.59357,17.211554,8.236479,20.617889,8.468515,8.375587,8.823721,46.754257,16.770611
AFR251      ,981.121033,545.17334,548.787659,368.110199,616.769165,116.217819,757.408325,65.335777,9.397578,17.823938,256.211456,14.259104,273.190704,12.550572,612.804504,13.12429,303.125,11.118714,39.21096,4.310442,3.015537,4.154433,17.22238,6.957626,16.12117,3.963736,195.625565,9.542656,31.25061,6.57719,0,0,25.114452,17.722052,27.408428,7.630997,13.118279,8.177656,16.853924,8.508181,12.801298,8.900093,52.409679,16.907038
AFR252      ,528.523193,506.932068,263.979828,362.546112,1119.214478,121.189468,2267.34668,88.516083,25.302601,17.524168,390.961029,15.957667,314.923981,12.942775,817.809875,15.41531,569.714722,13.327399,73.301178,4.568756,0.092409,3.850359,27.080477,6.863482,13.463301,3.650267,470.301514,12.476636,30.669434,6.027021,0,0,19.616074,17.516518,36.387627,6.998313,20.977335,7.515346,20.235603,7.704374,12.479623,8.071972,41.922661,15.40026
AFR253      ,849.647461,527.267212,648.332031,363.718414,1063.952026,120.718933,2418.81665,91.125778,18.834394,17.863995,368.214813,15.424435,103.028343,9.952196,472.377441,11.572124,715.214294,14.659195,70.812576,4.617442,0,0,28.831621,6.855161,18.787298,3.75223,522.537109,13.167334,27.927334,6.141345,0,0,31.989611,17.572857,31.587666,7.087288,13.91894,7.639515,25.869421,7.870111,9.977351,8.246774,36.641232,15.653871
AFR254      ,874.887573,546.483887,410.845856,367.878632,1234.341553,124.80204,2489.005127,94.049278,9.73177,17.842592,310.312531,15.184381,130.226456,10.710495,603.658997,13.107737,455.518158,12.360974,73.4953,4.783557,3.75795,4.189771,27.83033,6.992169,21.195148,3.93186,502.41922,13.104524,30.502045,6.397657,0,0,17.33703,17.644863,38.056385,7.432351,10.838693,8.040471,17.73801,8.211935,7.70554,8.544354,45.387745,16.379099
AFR255      ,2470.109863,836.119873,692.33905,439.282166,669.519226,142.224426,572.040527,77.566696,30.492878,25.309624,242.764267,17.937202,165.093552,14.254234,276.772858,10.827347,154.903793,10.901103,38.048279,6.098245,13.306839,6.411757,51.075665,8.209529,27.555939,5.800437,173.853851,11.277108,74.209244,9.982598,0,0,25.846682,19.165913,50.561245,11.48795,23.222322,12.389517,31.168947,12.728408,13.596368,13.347606,79.843391,25.437384
AFR256      ,1253.719971,585.721863,548.787659,373.218262,568.334717,118.695854,577.825562,65.022705,19.119209,18.474884,239.239746,14.358567,338.096222,13.721713,483.072571,11.791403,403.641785,11.890304,31.997076,4.422438,1.261602,4.307973,32.332905,7.086565,9.834364,4.001043,139.098145,9.086957,37.902046,6.696976,0,0,40.812447,17.790207,28.274414,7.739754,15.360926,8.395641,16.293823,8.609648,7.920629,9.009581,51.093346,17.09973
AFR257      ,1408.973389,559.623779,676.020569,371.218658,582.560791,117.149277,860.021545,67.827309,4.2171,18.166157,398.534637,16.569609,49.710098,9.695234,1055.899902,18.303623,465.699432,12.455921,52.452274,4.408321,0.43124,4.065987,18.082285,6.904042,16.834745,3.812136,310.013519,10.620365,28.623564,6.302722,0,0,49.556061,17.671911,18.161306,7.286608,9.873108,7.871193,15.291389,8.083145,6.923817,8.488282,34.797272,16.171837
AFR258      ,931.330383,605.824158,255.361664,375.11441,504.43277,119.573227,515.640015,64.312241,30.78517,19.128679,313.260925,15.570831,27.976519,9.941928,488.34433,11.88052,243.647644,10.740067,30.755978,4.530996,4.70793,4.462619,29.879053,7.141206,12.124557,4.137843,170.502289,9.52587,39.70425,6.940098,0,0,57.208118,17.898344,28.014618,7.999006,10.248655,8.682849,17.312187,8.91556,5.661576,9.315728,48.558178,17.728865
